timestamp,city,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,datetime,hour,day,month,aqi_change_rate
1724061600,Rawalpindi,3,727.65,0.16,11.14,101.57,12.16,18.35,19.29,3.32,2024-08-19 10:00:00,10,19,8,0.0
1724065200,Rawalpindi,2,747.68,0.48,14.39,92.98,13.71,17.36,18.3,3.45,2024-08-19 11:00:00,11,19,8,-1.0
1724068800,Rawalpindi,2,814.44,0.82,20.39,85.83,16.21,17.55,18.53,3.58,2024-08-19 12:00:00,12,19,8,0.0
1724072400,Rawalpindi,3,1976.01,13.97,74.71,25.39,16.93,25.58,28.07,9.5,2024-08-19 13:00:00,13,19,8,1.0
1724076000,Rawalpindi,3,3471.37,59.01,95.96,0.46,15.97,39.21,44.53,17.48,2024-08-19 14:00:00,14,19,8,0.0
1724079600,Rawalpindi,4,4165.65,88.51,94.59,0.0,15.26,51.23,59.3,25.84,2024-08-19 15:00:00,15,19,8,1.0
1724083200,Rawalpindi,4,4753.11,111.76,95.96,0.0,17.17,63.66,74.65,35.46,2024-08-19 16:00:00,16,19,8,0.0
1724086800,Rawalpindi,5,5554.2,132.32,95.96,0.0,19.07,76.51,90.31,40.02,2024-08-19 17:00:00,17,19,8,1.0
1724090400,Rawalpindi,5,6141.66,146.63,95.96,0.0,19.31,86.64,102.54,42.05,2024-08-19 18:00:00,18,19,8,0.0
1724094000,Rawalpindi,5,6034.85,139.47,87.74,0.0,16.69,87.55,103.7,39.01,2024-08-19 19:00:00,19,19,8,0.0
1724097600,Rawalpindi,5,5393.98,121.59,74.03,0.0,13.23,84.27,99.27,30.91,2024-08-19 20:00:00,20,19,8,0.0
1724101200,Rawalpindi,5,4859.92,100.14,65.8,0.0,11.56,80.55,94.26,23.05,2024-08-19 21:00:00,21,19,8,0.0
1724104800,Rawalpindi,5,4432.68,80.47,65.12,0.0,11.68,79.08,90.77,18.75,2024-08-19 22:00:00,22,19,8,0.0
1724108400,Rawalpindi,5,4165.65,66.16,66.49,0.0,13.23,79.19,89.33,21.53,2024-08-19 23:00:00,23,19,8,0.0
1724112000,Rawalpindi,5,3952.03,59.9,66.49,0.0,15.74,81.08,89.68,27.36,2024-08-20 00:00:00,0,20,8,0.0
1724115600,Rawalpindi,5,3738.4,55.43,65.8,0.0,17.17,82.25,90.38,32.93,2024-08-20 01:00:00,1,20,8,0.0
1724119200,Rawalpindi,5,3471.37,58.11,55.52,0.31,15.02,80.11,88.98,28.88,2024-08-20 02:00:00,2,20,8,0.0
1724122800,Rawalpindi,4,3017.43,55.88,47.3,0.58,11.21,68.19,76.05,18.75,2024-08-20 03:00:00,3,20,8,-1.0
1724126400,Rawalpindi,3,1695.63,9.72,46.61,4.83,10.25,39.14,42.99,9.12,2024-08-20 04:00:00,4,20,8,-1.0
1724130000,Rawalpindi,3,1255.04,1.41,34.62,26.11,10.25,26.05,28.38,6.08,2024-08-20 05:00:00,5,20,8,0.0
1724133600,Rawalpindi,2,1054.76,1.19,24.68,45.06,12.16,20.67,22.48,5.38,2024-08-20 06:00:00,6,20,8,-1.0
1724137200,Rawalpindi,2,821.11,0.95,14.74,70.81,13.23,14.64,15.76,3.99,2024-08-20 07:00:00,7,20,8,0.0
1724140800,Rawalpindi,2,767.71,1.09,11.82,91.55,13.47,14.14,15.06,3.8,2024-08-20 08:00:00,8,20,8,0.0
1724144400,Rawalpindi,3,761.03,1.13,10.97,113.01,14.78,17.24,18.18,4.05,2024-08-20 09:00:00,9,20,8,1.0
1724148000,Rawalpindi,3,754.36,1.03,10.71,130.18,16.21,20.36,21.28,4.02,2024-08-20 10:00:00,10,20,8,0.0
1724151600,Rawalpindi,3,761.03,1.03,13.02,134.47,18.12,22.08,23.01,3.99,2024-08-20 11:00:00,11,20,8,0.0
1724155200,Rawalpindi,3,821.11,1.02,18.68,133.04,20.5,23.66,24.66,4.18,2024-08-20 12:00:00,12,20,8,0.0
1724158800,Rawalpindi,3,1949.31,5.48,85.0,58.65,18.36,33.5,35.95,9.37,2024-08-20 13:00:00,13,20,8,0.0
1724162400,Rawalpindi,3,3257.75,25.03,131.61,1.77,14.66,48.34,53.5,16.21,2024-08-20 14:00:00,14,20,8,0.0
1724166000,Rawalpindi,4,3685.0,42.02,127.49,0.0,13.71,62.3,70.04,24.57,2024-08-20 15:00:00,15,20,8,1.0
1724169600,Rawalpindi,5,4005.43,54.54,128.87,0.0,15.74,77.14,87.45,36.48,2024-08-20 16:00:00,16,20,8,1.0
1724173200,Rawalpindi,5,4539.49,68.84,134.35,0.0,18.6,93.14,105.77,46.61,2024-08-20 17:00:00,17,20,8,0.0
1724176800,Rawalpindi,5,5073.55,81.36,142.57,0.0,20.98,110.32,124.57,55.22,2024-08-20 18:00:00,18,20,8,0.0
1724180400,Rawalpindi,5,5126.95,84.04,141.2,0.0,20.98,118.7,132.71,58.26,2024-08-20 19:00:00,19,20,8,0.0
1724184000,Rawalpindi,5,4432.68,65.27,119.27,0.0,18.36,116.69,129.09,51.17,2024-08-20 20:00:00,20,20,8,0.0
1724187600,Rawalpindi,5,3471.37,36.66,91.85,0.0,15.5,112.65,122.3,35.97,2024-08-20 21:00:00,21,20,8,0.0
1724191200,Rawalpindi,5,2510.07,5.09,71.29,5.81,13.47,109.26,115.1,19.25,2024-08-20 22:00:00,22,20,8,0.0
1724194800,Rawalpindi,5,2189.64,0.01,53.47,20.56,13.83,106.65,111.22,12.79,2024-08-20 23:00:00,23,20,8,0.0
1724198400,Rawalpindi,5,2483.37,0.11,58.26,13.23,14.19,98.33,103.78,10.39,2024-08-21 00:00:00,0,21,8,0.0
1724202000,Rawalpindi,5,2643.59,1.03,61.69,4.78,11.44,76.73,82.89,8.87,2024-08-21 01:00:00,1,21,8,0.0
1724205600,Rawalpindi,4,2510.07,7.6,58.26,2.84,10.25,59.51,65.62,8.61,2024-08-21 02:00:00,2,21,8,-1.0
1724209200,Rawalpindi,4,2777.1,25.03,63.06,1.94,12.4,53.46,59.43,9.5,2024-08-21 03:00:00,3,21,8,0.0
1724212800,Rawalpindi,4,3044.13,37.1,68.55,3.76,15.14,50.19,56.1,10.26,2024-08-21 04:00:00,4,21,8,0.0
1724216400,Rawalpindi,3,3177.64,35.32,76.09,15.38,17.64,49.67,55.57,10.51,2024-08-21 05:00:00,5,21,8,-1.0
1724220000,Rawalpindi,4,2990.72,19.0,82.94,56.51,21.93,53.15,58.46,10.26,2024-08-21 06:00:00,6,21,8,1.0
1724223600,Rawalpindi,4,1628.88,4.36,37.36,144.48,33.86,36.9,39.36,5.89,2024-08-21 07:00:00,7,21,8,0.0
1724227200,Rawalpindi,5,1281.74,2.01,22.28,194.55,33.86,39.27,40.95,4.31,2024-08-21 08:00:00,8,21,8,1.0
1724230800,Rawalpindi,5,1201.63,1.27,16.45,243.19,34.33,47.51,49.01,3.8,2024-08-21 09:00:00,9,21,8,0.0
1724234400,Rawalpindi,5,1148.22,0.96,14.05,263.21,26.7,51.03,52.44,4.18,2024-08-21 10:00:00,10,21,8,0.0
1724238000,Rawalpindi,5,1134.87,0.96,16.45,248.91,20.27,48.7,50.14,5.07,2024-08-21 11:00:00,11,21,8,0.0
1724241600,Rawalpindi,5,1148.22,1.08,22.96,208.85,17.4,43.16,44.72,5.89,2024-08-21 12:00:00,12,21,8,0.0
1724245200,Rawalpindi,3,1441.96,1.13,46.61,138.76,11.92,39.16,41.38,8.49,2024-08-21 13:00:00,13,21,8,-2.0
1724248800,Rawalpindi,3,1682.28,0.12,60.32,77.25,6.62,39.12,42.49,11.53,2024-08-21 14:00:00,14,21,8,0.0
1724252400,Rawalpindi,3,1682.28,0.0,55.52,65.09,4.83,45.23,49.82,12.16,2024-08-21 15:00:00,15,21,8,0.0
1724256000,Rawalpindi,4,1895.9,0.0,63.06,49.35,4.47,55.47,61.53,11.4,2024-08-21 16:00:00,16,21,8,1.0
1724259600,Rawalpindi,4,2216.34,0.22,75.4,21.28,4.47,64.43,72.13,11.02,2024-08-21 17:00:00,17,21,8,0.0
1724263200,Rawalpindi,4,2456.67,3.19,77.46,4.52,4.41,69.73,78.39,10.64,2024-08-21 18:00:00,18,21,8,0.0
1724266800,Rawalpindi,4,2483.37,6.54,71.29,0.92,3.99,71.48,80.0,10.01,2024-08-21 19:00:00,19,21,8,0.0
1724270400,Rawalpindi,4,2429.96,5.87,63.06,0.66,3.73,74.35,82.97,10.01,2024-08-21 20:00:00,20,21,8,0.0
1724274000,Rawalpindi,5,2323.15,4.02,54.84,0.78,3.67,76.91,85.97,10.89,2024-08-21 21:00:00,21,21,8,1.0
1724277600,Rawalpindi,5,2189.64,2.24,50.04,1.74,4.77,81.66,91.41,18.75,2024-08-21 22:00:00,22,21,8,0.0
1724281200,Rawalpindi,5,2056.12,1.1,48.67,3.04,6.68,85.99,96.2,28.12,2024-08-21 23:00:00,23,21,8,0.0
1724284800,Rawalpindi,5,2056.12,1.69,50.04,2.35,8.58,89.22,99.77,35.46,2024-08-22 00:00:00,0,22,8,0.0
1724288400,Rawalpindi,5,2296.45,7.71,56.89,0.28,10.97,91.19,103.01,43.06,2024-08-22 01:00:00,1,22,8,0.0
1724292000,Rawalpindi,5,2990.72,33.97,65.8,2.35,14.07,94.14,107.93,49.65,2024-08-22 02:00:00,2,22,8,0.0
1724295600,Rawalpindi,5,4058.84,76.89,78.83,8.76,17.4,100.8,115.88,50.16,2024-08-22 03:00:00,3,22,8,0.0
1724299200,Rawalpindi,4,2243.04,15.65,62.38,70.1,33.86,73.04,80.8,15.07,2024-08-22 04:00:00,4,22,8,-1.0
1724302800,Rawalpindi,4,1976.01,8.38,50.72,135.9,39.58,74.96,81.46,10.89,2024-08-22 05:00:00,5,22,8,0.0
1724306400,Rawalpindi,5,1668.93,3.32,31.53,228.88,31.95,78.65,84.25,9.75,2024-08-22 06:00:00,6,22,8,1.0
1724310000,Rawalpindi,5,907.9,0.86,8.91,211.72,17.88,46.02,50.35,5.51,2024-08-22 07:00:00,7,22,8,0.0
1724313600,Rawalpindi,4,700.95,0.71,6.43,175.95,11.32,31.64,37.02,4.56,2024-08-22 08:00:00,8,22,8,-1.0
1724317200,Rawalpindi,4,667.57,0.75,6.85,164.51,9.78,27.94,34.74,4.62,2024-08-22 09:00:00,9,22,8,0.0
1724320800,Rawalpindi,4,667.57,0.8,7.71,157.36,8.58,27.34,35.2,4.94,2024-08-22 10:00:00,10,22,8,0.0
1724324400,Rawalpindi,4,727.65,1.03,11.48,155.93,8.94,29.55,37.29,5.89,2024-08-22 11:00:00,11,22,8,0.0
1724328000,Rawalpindi,4,841.14,1.27,18.85,144.48,9.42,30.92,38.63,6.84,2024-08-22 12:00:00,12,22,8,0.0
1724331600,Rawalpindi,3,1815.8,5.25,78.83,62.23,7.99,36.8,45.82,12.16,2024-08-22 13:00:00,13,22,8,-1.0
1724335200,Rawalpindi,3,2696.99,20.79,106.93,2.03,6.74,44.22,55.42,18.49,2024-08-22 14:00:00,14,22,8,0.0
1724338800,Rawalpindi,3,2803.8,36.21,89.11,0.0,6.26,48.31,61.66,22.55,2024-08-22 15:00:00,15,22,8,0.0
1724342400,Rawalpindi,4,2937.32,43.81,86.37,0.0,7.99,52.67,67.95,29.13,2024-08-22 16:00:00,16,22,8,1.0
1724346000,Rawalpindi,4,3124.24,50.51,91.85,0.0,10.61,60.0,77.02,37.49,2024-08-22 17:00:00,17,22,8,0.0
1724349600,Rawalpindi,4,3391.27,56.33,97.33,0.0,12.4,65.64,83.6,42.56,2024-08-22 18:00:00,18,22,8,0.0
1724353200,Rawalpindi,4,3631.59,59.9,102.82,0.0,13.71,68.74,86.57,48.13,2024-08-22 19:00:00,19,22,8,0.0
1724356800,Rawalpindi,4,3845.21,62.58,111.04,0.0,15.5,72.95,91.08,56.24,2024-08-22 20:00:00,20,22,8,0.0
1724360400,Rawalpindi,5,4112.24,63.48,119.27,0.0,17.88,79.5,98.56,65.86,2024-08-22 21:00:00,21,22,8,1.0
1724364000,Rawalpindi,5,4272.46,62.58,123.38,0.0,19.79,84.73,104.84,74.98,2024-08-22 22:00:00,22,22,8,0.0
1724367600,Rawalpindi,5,4272.46,59.01,124.75,0.0,20.98,87.9,109.06,82.08,2024-08-22 23:00:00,23,22,8,0.0
1724371200,Rawalpindi,5,4058.84,50.96,120.64,0.0,21.22,88.09,110.35,85.12,2024-08-23 00:00:00,0,23,8,0.0
1724374800,Rawalpindi,5,3578.19,40.23,101.45,0.01,18.36,81.44,104.45,76.0,2024-08-23 01:00:00,1,23,8,0.0
1724378400,Rawalpindi,5,3524.78,54.09,78.14,1.48,15.74,77.69,101.52,59.78,2024-08-23 02:00:00,2,23,8,0.0
1724382000,Rawalpindi,5,4325.87,94.77,73.34,5.9,15.5,82.31,106.49,46.1,2024-08-23 03:00:00,3,23,8,0.0
1724385600,Rawalpindi,5,3311.16,44.7,89.11,35.41,26.23,86.26,105.96,23.81,2024-08-23 04:00:00,4,23,8,0.0
1724389200,Rawalpindi,5,3017.43,21.46,97.33,95.84,31.47,99.28,117.7,17.23,2024-08-23 05:00:00,5,23,8,0.0
1724392800,Rawalpindi,5,2643.59,9.61,80.2,200.27,34.81,119.2,136.69,13.55,2024-08-23 06:00:00,6,23,8,0.0
1724396400,Rawalpindi,5,1014.71,1.36,15.77,223.16,29.56,58.78,76.63,6.84,2024-08-23 07:00:00,7,23,8,0.0
1724400000,Rawalpindi,5,714.3,0.64,7.63,194.55,15.74,41.15,60.45,4.94,2024-08-23 08:00:00,8,23,8,0.0
1724403600,Rawalpindi,5,674.25,0.59,8.05,183.11,12.99,36.36,55.39,4.75,2024-08-23 09:00:00,9,23,8,0.0
1724407200,Rawalpindi,4,680.92,0.66,9.42,178.81,11.92,34.4,52.26,5.19,2024-08-23 10:00:00,10,23,8,-1.0
1724410800,Rawalpindi,4,734.33,0.88,12.85,178.81,13.11,34.87,51.5,6.21,2024-08-23 11:00:00,11,23,8,0.0
1724414400,Rawalpindi,4,827.79,1.03,19.36,168.8,14.42,34.63,50.89,7.09,2024-08-23 12:00:00,12,23,8,0.0
1724418000,Rawalpindi,3,1922.61,4.36,87.74,73.67,11.44,40.86,57.4,13.05,2024-08-23 13:00:00,13,23,8,-1.0
1724421600,Rawalpindi,3,3017.43,22.35,127.49,2.03,8.7,49.87,67.32,20.27,2024-08-23 14:00:00,14,23,8,0.0
1724425200,Rawalpindi,4,3177.64,40.68,111.04,0.0,8.11,55.32,74.23,25.84,2024-08-23 15:00:00,15,23,8,1.0
1724428800,Rawalpindi,4,3284.45,50.07,102.82,0.0,9.06,62.81,83.34,33.44,2024-08-23 16:00:00,16,23,8,0.0
1724432400,Rawalpindi,4,3417.97,57.22,101.45,0.0,10.85,71.09,93.14,43.57,2024-08-23 17:00:00,17,23,8,0.0
1724436000,Rawalpindi,5,3578.19,65.27,104.19,0.0,12.28,76.65,99.75,55.22,2024-08-23 18:00:00,18,23,8,1.0
1724439600,Rawalpindi,5,3578.19,67.95,102.82,0.0,12.87,76.81,99.44,61.3,2024-08-23 19:00:00,19,23,8,0.0
1724443200,Rawalpindi,5,3845.21,77.78,101.45,0.0,13.11,81.35,103.98,61.81,2024-08-23 20:00:00,20,23,8,0.0
1724446800,Rawalpindi,5,4699.71,91.2,112.41,0.0,12.99,92.51,116.65,55.22,2024-08-23 21:00:00,21,23,8,0.0
1724450400,Rawalpindi,5,5233.76,84.04,120.64,0.0,10.49,100.61,126.73,42.05,2024-08-23 22:00:00,22,23,8,0.0
1724454000,Rawalpindi,5,4806.52,55.43,112.41,0.0,7.51,100.55,127.36,29.39,2024-08-23 23:00:00,23,23,8,0.0
1724457600,Rawalpindi,5,3845.21,29.06,89.11,0.0,5.48,95.55,121.54,20.01,2024-08-24 00:00:00,0,24,8,0.0
1724461200,Rawalpindi,5,2750.4,13.08,61.01,0.07,4.65,86.65,111.24,14.31,2024-08-24 01:00:00,1,24,8,0.0
1724464800,Rawalpindi,5,2376.56,17.21,48.67,2.86,5.54,80.92,104.81,12.79,2024-08-24 02:00:00,2,24,8,0.0
1724468400,Rawalpindi,5,2643.59,26.38,58.95,15.91,8.23,85.52,109.3,12.29,2024-08-24 03:00:00,3,24,8,0.0
1724472000,Rawalpindi,5,1628.88,4.69,40.78,111.58,23.6,77.16,97.69,7.41,2024-08-24 04:00:00,4,24,8,0.0
1724475600,Rawalpindi,5,1455.31,3.13,29.82,168.8,29.8,77.35,96.6,7.54,2024-08-24 05:00:00,5,24,8,0.0
1724479200,Rawalpindi,5,1388.55,1.77,20.73,240.33,32.9,87.15,105.6,8.23,2024-08-24 06:00:00,6,24,8,0.0
1724482800,Rawalpindi,5,741.0,0.67,7.37,200.27,24.32,49.47,65.51,4.5,2024-08-24 07:00:00,7,24,8,0.0
1724486400,Rawalpindi,4,540.73,0.53,5.36,163.08,14.78,32.31,48.19,3.36,2024-08-24 08:00:00,8,24,8,-1.0
1724490000,Rawalpindi,4,507.35,0.51,5.74,151.63,11.8,27.11,42.81,3.32,2024-08-24 09:00:00,9,24,8,0.0
1724493600,Rawalpindi,4,494.0,0.52,6.0,143.05,9.54,23.97,38.66,3.55,2024-08-24 10:00:00,10,24,8,0.0
1724497200,Rawalpindi,4,507.35,0.61,7.28,140.19,9.06,22.72,36.38,4.05,2024-08-24 11:00:00,11,24,8,0.0
1724500800,Rawalpindi,3,554.08,0.7,10.45,133.04,9.66,21.88,34.79,4.69,2024-08-24 12:00:00,12,24,8,-1.0
1724504400,Rawalpindi,3,1348.5,3.3,60.32,65.09,8.94,25.86,38.89,10.39,2024-08-24 13:00:00,13,24,8,0.0
1724508000,Rawalpindi,3,2243.04,14.75,98.71,3.13,8.34,32.56,46.72,19.51,2024-08-24 14:00:00,14,24,8,0.0
1724511600,Rawalpindi,3,2616.88,34.42,90.48,0.0,9.18,37.89,53.51,30.65,2024-08-24 15:00:00,15,24,8,0.0
1724515200,Rawalpindi,3,2964.02,46.49,95.96,0.0,11.44,44.3,61.44,41.54,2024-08-24 16:00:00,16,24,8,0.0
1724518800,Rawalpindi,4,3257.75,55.43,98.71,0.0,13.59,51.53,69.88,50.16,2024-08-24 17:00:00,17,24,8,1.0
1724522400,Rawalpindi,4,3471.37,64.37,100.08,0.0,14.66,57.12,76.17,57.76,2024-08-24 18:00:00,18,24,8,0.0
1724526000,Rawalpindi,4,3578.19,68.84,100.08,0.0,14.66,58.89,77.95,62.32,2024-08-24 19:00:00,19,24,8,0.0
1724529600,Rawalpindi,4,3898.62,71.53,108.3,0.0,13.83,64.56,84.19,59.28,2024-08-24 20:00:00,20,24,8,0.0
1724533200,Rawalpindi,4,4272.46,63.48,120.64,0.0,11.68,72.98,94.35,47.62,2024-08-24 21:00:00,21,24,8,0.0
1724536800,Rawalpindi,4,3898.62,42.02,106.93,0.0,8.11,73.22,95.74,30.91,2024-08-24 22:00:00,22,24,8,0.0
1724540400,Rawalpindi,4,2990.72,21.68,78.83,0.0,5.9,66.8,88.96,22.8,2024-08-24 23:00:00,23,24,8,0.0
1724544000,Rawalpindi,4,2162.93,8.94,56.21,0.13,5.25,60.77,82.23,20.27,2024-08-25 00:00:00,0,25,8,0.0
1724547600,Rawalpindi,4,1655.58,5.48,41.13,0.63,5.3,56.38,76.79,18.75,2024-08-25 01:00:00,1,25,8,0.0
1724551200,Rawalpindi,4,1842.5,16.32,40.44,2.17,5.84,55.81,76.1,16.72,2024-08-25 02:00:00,2,25,8,0.0
1724554800,Rawalpindi,4,2536.77,39.34,50.72,7.06,7.09,61.03,81.44,16.47,2024-08-25 03:00:00,3,25,8,0.0
1724558400,Rawalpindi,4,1415.25,4.64,43.87,58.65,18.84,52.16,67.93,10.39,2024-08-25 04:00:00,4,25,8,0.0
1724562000,Rawalpindi,3,1214.98,3.8,34.27,87.26,22.89,48.95,62.4,10.01,2024-08-25 05:00:00,5,25,8,-1.0
1724565600,Rawalpindi,4,1121.52,3.05,27.42,123.02,25.99,51.07,63.27,9.88,2024-08-25 06:00:00,6,25,8,1.0
1724569200,Rawalpindi,4,854.49,1.27,13.88,163.08,23.84,50.9,61.97,7.6,2024-08-25 07:00:00,7,25,8,0.0
1724572800,Rawalpindi,5,734.33,0.64,8.05,183.11,20.27,50.07,60.19,6.14,2024-08-25 08:00:00,8,25,8,1.0
1724576400,Rawalpindi,5,700.95,0.58,7.54,188.83,18.12,47.96,57.33,5.76,2024-08-25 09:00:00,9,25,8,0.0
1724580000,Rawalpindi,5,654.22,0.61,7.97,181.67,14.54,40.16,49.16,5.89,2024-08-25 10:00:00,10,25,8,0.0
1724583600,Rawalpindi,4,614.17,0.76,10.02,164.51,13.35,32.49,41.67,5.95,2024-08-25 11:00:00,11,25,8,-1.0
1724587200,Rawalpindi,4,627.52,0.91,14.91,143.05,14.07,27.04,36.72,6.08,2024-08-25 12:00:00,12,25,8,0.0
1724590800,Rawalpindi,3,1415.25,2.85,65.8,70.1,12.04,28.41,39.22,11.15,2024-08-25 13:00:00,13,25,8,-1.0
1724594400,Rawalpindi,3,2296.45,11.73,105.56,4.07,8.94,33.1,45.56,18.49,2024-08-25 14:00:00,14,25,8,0.0
1724598000,Rawalpindi,3,2590.18,29.95,90.48,0.0,7.21,36.74,50.9,23.31,2024-08-25 15:00:00,15,25,8,0.0
1724601600,Rawalpindi,3,2777.1,39.79,89.11,0.0,8.34,41.16,56.88,31.41,2024-08-25 16:00:00,16,25,8,0.0
1724605200,Rawalpindi,3,2964.02,43.81,95.96,0.0,10.85,48.16,65.23,42.56,2024-08-25 17:00:00,17,25,8,0.0
1724608800,Rawalpindi,4,3124.24,47.39,100.08,0.0,12.28,53.71,71.7,51.68,2024-08-25 18:00:00,18,25,8,1.0
1724612400,Rawalpindi,4,3204.35,48.28,104.19,0.0,12.87,57.13,75.12,58.77,2024-08-25 19:00:00,19,25,8,0.0
1724616000,Rawalpindi,4,3471.37,49.17,119.27,0.0,15.02,62.35,80.69,67.89,2024-08-25 20:00:00,20,25,8,0.0
1724619600,Rawalpindi,4,3898.62,44.26,145.32,0.0,17.64,70.5,89.65,77.01,2024-08-25 21:00:00,21,25,8,0.0
1724623200,Rawalpindi,5,3845.21,34.42,145.32,0.0,17.64,76.96,96.92,79.04,2024-08-25 22:00:00,22,25,8,1.0
1724626800,Rawalpindi,5,3524.78,25.93,131.61,0.0,16.93,81.75,102.05,78.02,2024-08-25 23:00:00,23,25,8,0.0
1724630400,Rawalpindi,5,3284.45,21.23,117.9,0.0,17.17,86.7,107.17,79.04,2024-08-26 00:00:00,0,26,8,0.0
1724634000,Rawalpindi,5,3070.83,21.01,102.82,0.02,17.17,90.85,111.5,73.97,2024-08-26 01:00:00,1,26,8,0.0
1724637600,Rawalpindi,5,3364.56,41.13,86.37,2.24,16.21,98.12,119.52,56.74,2024-08-26 02:00:00,2,26,8,0.0
1724641200,Rawalpindi,5,4219.06,76.89,83.63,8.58,16.21,111.33,133.37,39.01,2024-08-26 03:00:00,3,26,8,0.0
1724644800,Rawalpindi,5,2616.88,24.14,82.25,55.79,51.98,104.1,121.33,14.69,2024-08-26 04:00:00,4,26,8,0.0
1724648400,Rawalpindi,5,2082.82,12.29,67.86,117.3,55.79,90.04,105.41,11.15,2024-08-26 05:00:00,5,26,8,0.0
1724652000,Rawalpindi,5,1562.12,4.47,39.76,211.72,38.15,76.3,91.08,10.89,2024-08-26 06:00:00,6,26,8,0.0
1724655600,Rawalpindi,4,667.57,0.88,8.14,178.81,13.71,32.72,45.03,6.27,2024-08-26 07:00:00,7,26,8,-1.0
1724659200,Rawalpindi,4,520.71,0.61,5.36,157.36,8.23,23.25,34.91,5.07,2024-08-26 08:00:00,8,26,8,0.0
1724662800,Rawalpindi,4,514.03,0.61,5.83,154.5,7.99,22.26,33.86,5.26,2024-08-26 09:00:00,9,26,8,0.0
1724666400,Rawalpindi,4,520.71,0.64,6.68,150.2,7.45,22.2,33.73,5.83,2024-08-26 10:00:00,10,26,8,0.0
1724670000,Rawalpindi,4,554.08,0.76,8.91,145.91,7.75,22.85,34.28,6.71,2024-08-26 11:00:00,11,26,8,0.0
1724673600,Rawalpindi,3,607.49,0.84,13.54,135.9,8.58,23.41,34.73,7.35,2024-08-26 12:00:00,12,26,8,-1.0
1724677200,Rawalpindi,3,1615.52,4.86,76.77,57.22,8.11,30.27,42.4,13.3,2024-08-26 13:00:00,13,26,8,0.0
1724680800,Rawalpindi,3,2590.18,24.59,106.93,1.12,7.63,39.88,53.91,21.28,2024-08-26 14:00:00,14,26,8,0.0
1724684400,Rawalpindi,3,2857.21,42.47,91.85,0.0,8.23,46.79,62.56,28.37,2024-08-26 15:00:00,15,26,8,0.0
1724688000,Rawalpindi,4,3150.94,53.2,94.59,0.0,9.89,54.08,71.61,33.44,2024-08-26 16:00:00,16,26,8,1.0
1724691600,Rawalpindi,4,3791.81,63.48,111.04,0.0,10.85,63.2,82.35,29.13,2024-08-26 17:00:00,17,26,8,0.0
1724695200,Rawalpindi,4,4379.27,67.95,120.64,0.0,9.66,68.13,87.86,22.04,2024-08-26 18:00:00,18,26,8,0.0
1724698800,Rawalpindi,4,2910.61,24.14,93.22,0.16,6.32,51.46,67.75,13.43,2024-08-26 19:00:00,19,26,8,0.0
1724702400,Rawalpindi,3,1388.55,0.8,46.61,15.56,4.17,40.21,51.6,8.36,2024-08-26 20:00:00,20,26,8,-1.0
1724706000,Rawalpindi,3,781.06,0.0,14.57,52.93,3.78,39.82,47.71,5.95,2024-08-26 21:00:00,21,26,8,0.0
1724709600,Rawalpindi,3,660.9,0.0,7.71,76.53,4.35,39.34,45.22,5.0,2024-08-26 22:00:00,22,26,8,0.0
1724713200,Rawalpindi,3,654.22,0.0,7.88,75.82,4.53,38.07,43.54,5.26,2024-08-26 23:00:00,23,26,8,0.0
1724716800,Rawalpindi,3,680.92,0.0,9.85,69.38,5.07,37.8,43.18,5.95,2024-08-27 00:00:00,0,27,8,0.0
1724720400,Rawalpindi,3,767.71,0.0,15.25,58.65,5.6,38.35,43.97,6.97,2024-08-27 01:00:00,1,27,8,0.0
1724724000,Rawalpindi,3,1121.52,0.7,35.64,34.33,6.5,40.6,47.26,8.23,2024-08-27 02:00:00,2,27,8,0.0
1724727600,Rawalpindi,3,1869.2,15.65,56.89,13.59,7.75,44.94,53.06,9.5,2024-08-27 03:00:00,3,27,8,0.0
1724731200,Rawalpindi,3,2563.48,36.21,63.75,13.23,8.7,49.25,58.91,10.13,2024-08-27 04:00:00,4,27,8,0.0
1724734800,Rawalpindi,4,2857.21,37.55,70.6,20.38,9.06,54.17,65.29,10.01,2024-08-27 05:00:00,5,27,8,1.0
1724738400,Rawalpindi,4,2857.21,25.26,77.46,39.7,9.06,60.6,72.82,9.37,2024-08-27 06:00:00,6,27,8,0.0
1724742000,Rawalpindi,4,2777.1,13.3,76.77,80.11,9.06,69.74,82.63,8.36,2024-08-27 07:00:00,7,27,8,0.0
1724745600,Rawalpindi,5,2750.4,7.15,71.29,130.18,8.82,80.57,93.81,7.54,2024-08-27 08:00:00,8,27,8,1.0
1724749200,Rawalpindi,5,2777.1,4.97,67.86,163.08,8.7,89.2,102.61,7.22,2024-08-27 09:00:00,9,27,8,0.0
1724752800,Rawalpindi,5,2830.51,4.14,68.55,165.94,8.7,91.18,104.48,7.28,2024-08-27 10:00:00,10,27,8,0.0
1724756400,Rawalpindi,5,2910.61,3.97,76.09,141.62,8.58,87.01,99.96,7.66,2024-08-27 11:00:00,11,27,8,0.0
1724760000,Rawalpindi,5,3150.94,4.25,97.33,89.41,8.58,78.8,91.39,8.36,2024-08-27 12:00:00,12,27,8,0.0
1724763600,Rawalpindi,4,3391.27,3.74,117.9,31.11,8.46,69.07,81.37,8.99,2024-08-27 13:00:00,13,27,8,-1.0
